% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
7877	1	1	1	0	18	4107	0	1
7878	1	1	1	0	18	4107	0	1
7927	1	1	1	0	4	903	0	1
7928	1	1	1	0	4	903	0	1
7929	1	1	1	0	4	903	0	1
7930	1	1	1	0	4	903	0	1
7931	1	1	1	0	4	903	0	1
7932	1	1	1	0	4	903	0	1
7933	1	1	1	0	4	903	0	1
7934	1	1	1	0	2	573	0	1
7935	1	1	1	0	2	573	0	1
7936	1	1	1	0	4	903	0	1
7982	1	1	1	0	18	4107	0	1
7983	1	1	1	0	18	4107	0	1
7984	1	1	1	0	18	4107	0	1
7985	1	1	1	0	18	4107	0	1
7986	1	1	1	0	18	4107	0	1
7987	1	1	1	0	18	4107	0	1
7988	1	1	1	0	18	4107	0	1
8007	1	1	1	0	14	3182	0	1
8037	1	1	1	0	14	3182	0	1
8038	1	1	1	0	14	3182	0	1
8039	1	1	1	0	14	3182	0	1
8040	1	1	1	0	14	3182	0	1
